Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Ordered_Time_Hour,Ordered_Time_Minute,distance
26,4.5,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,15,21,30,17.078028601490022
39,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,48,20,40,11.914594077317576
37,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,21,10,7.66095172081025
33,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Urban,29,23,30,19.76106632827125
34,4.8,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,22,18,35,12.236790662986138
29,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,10,23,50,20.181059137197774
34,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,9,45,1.492285149950896
32,4.2,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,20,35,20.253785359470783
29,4.7,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,27,17,30,4.67432400638191
24,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,17,30,7.762394296687464
26,4.5,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,19,55,7.7625474744641085
36,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,18,30,11.936663195863192
21,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,20,15,25,6.081387490813416
35,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,22,30,17.099225478912437
29,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,23,22,15,20.205786629218007
33,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,9,35,1.509460397835505
23,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,23,50,10.444390862228436
35,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,21,0,9.31488473286169
33,4.6,Fog,Low,2,Meal,scooter,1.0,No,Urban,16,9,30,1.5322885596942126
24,4.2,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,17,55,19.364277132208517
25,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,21,15,20.17918820668875
22,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,9,20,1.5323350156090414
26,4.6,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,17,45,7.601308045983357
32,4.8,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,18,45,16.384366809227615
35,4.7,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,26,21,0,18382.19876704226
20,5.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,24,23,10,12.162009006258286
29,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,23,10,13.582511011042971
25,4.6,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,18,21,20,20.20631581133856
37,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,8,30,3.025279772423236
27,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,23,50,9.12210553959038
24,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,18,55,4.589099458435952
28,4.8,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,11,18,40,4.560738018710785
21,4.7,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,8,15,1.552560983126433
34,5.0,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,10,35,3.0408931296411703
20,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,14,9,55,4420.987880758174
22,4.8,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,19,55,9.348325936764454
37,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,21,18,20,7.448311138215936
33,4.3,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31,21,50,9.435201537430713
23,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,8,10,1.558114851289754
34,4.9,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,28,19,15,13.989852322089256
21,4.9,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,22,20,50,7.862668167410368
30,4.9,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,35,14,35,6.2179328802641525
22,4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,41,20,30,20.253748386838097
38,4.8,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,18,15,15,6.290134677634678
39,4.4,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,31,22,20,12.256927745913815
26,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,20,17,55,20.183799025948787
27,4.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,10,8,25,3.059933327241409
36,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,19,30,11.93700678113574
25,4.6,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,18,35,7.683177078354373
23,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,16,23,10,13.611544388190577
36,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,25,22,25,12.58026782240096
20,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,22,10,55,1.536858863156162
37,4.8,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,10,50,1.5100980577952057
25,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,27,23,20,4.596543327364382
30,4.9,Windy,Medium,0,Meal,motorcycle,0.0,No,Urban,29,17,25,9.056004306816446
31,4.5,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,26,13,15,6.118711846689728
28,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,16,40,6.128850978538233
20,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,22,55,4.717601092054723
39,4.1,Stormy,Jam,1,Snack,scooter,2.0,No,Metropolitian,33,21,10,7.772220444452982
24,4.7,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,11,35,1.4897768153112216
22,4.6,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,20,55,19.76106632827125
32,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,19,20,19.76089839940378
22,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,18,10,10.923404218135415
37,4.8,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,22,50,12.43525673518922
29,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,22,45,7.660348489150972
35,4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,29,17,35,16.63579806090435
38,4.7,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,37,11,20,1.5204704557283455
26,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,8,10,1.5126859754657422
29,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,17,15,19.87743959766233
30,5.0,Fog,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,48,20,50,12.116886186590971
21,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,20,50,17.09838855662463
27,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,12,21,0,2.9303798276290447
25,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,8,55,1.529743511582863
24,4.5,Windy,Low,2,Meal,scooter,1.0,No,Urban,15,23,15,7.683918689074729
20,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Urban,16,22,10,9.326616348118744
36,4.9,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,8,40,1.4686334355939883
38,4.6,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,14,15,6.210605364096597
35,4.5,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,30,15,10,6.128850978538233
30,4.2,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,47,18,50,20.17984922053873
39,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,20,45,7.660692882261043
20,4.0,Fog,Jam,2,Drinks,scooter,1.0,Yes,Metropolitian,43,21,35,17.29786575291325
24,4.5,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,29,17,55,7.762510040102141
35,4.7,Fog,Low,3,Snack,scooter,1.0,No,Metropolitian,28,21,0,5.952962854609646
23,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,9,45,3.104691169539904
33,4.4,Cloudy,Low,2,Snack,motorcycle,2.0,No,Metropolitian,39,23,10,17.076407856166536
26,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24,17,20,7.6481792534738355
23,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,14,23,55,4.610365144357059
39,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,23,10,9.121350389794664
30,4.9,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,26,19,55,7.448303502970493
30,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,19,10,13.989512471854455
26,5.0,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,37,20,15,13.63129313218813
22,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,22,17,45,4.657619913371798
22,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,9,15,1.4897995018082963
38,4.3,Windy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,11,30,3.145067434621583
25,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Urban,26,21,20,7.56206997216248
24,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,26,17,15,16.601240146481178
20,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,43,23,40,11.905030946256334
31,4.8,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,14,40,5.860610778162196
26,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,20,20,9.327028546829316
28,4.8,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,10,23,30,4.588898780683796
31,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,24,8,45,1.5302997807730143
21,4.6,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,23,12,20,6.290134677634678
30,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,19,15,7.448086298120235
32,3.6,Stormy,Jam,2,Drinks,electric_scooter,1.0,Yes,Metropolitian,43,19,35,12.25501434480783
28,4.5,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,25,21,0,7.683918689074729
27,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,8,50,3.1089255711547725
33,4.5,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,23,45,13.969116967730171
37,4.1,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,11,45,1.5725337292863206
23,4.5,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Urban,25,20,30,20.44292976252901
23,4.7,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,21,0,9.348493190107366
34,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,21,50,17.29786575291325
23,4.6,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,32,21,30,4.464734973807576
28,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,15,1,0,19.76218981785925
39,4.0,Stormy,Jam,0,Meal,motorcycle,0.0,No,Urban,49,20,35,7.682703792667339
23,4.5,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,27,22,10,16.634890709262386
23,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,18,15,13.767318777064409
33,5.0,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,23,50,4.717601092054723
28,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Urban,18,18,50,17.07644834661623
23,4.8,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,18,40,8.988078689850926
28,4.7,Sunny,Jam,1,Meal,motorcycle,0.0,No,Urban,12,19,55,9.19040310530244
22,4.8,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,30,17,40,20.25305420828035
24,4.3,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,14,15,6.209449516823057
30,4.4,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,36,21,10,10.707286388618613
38,4.0,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,44,20,40,11.919595217848318
28,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,18,45,19.394555235256966
33,4.6,Cloudy,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,42,19,30,17.097972861362276
38,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,31,17,30,10.58681760722298
26,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,31,20,50,12.233151216488595
36,4.6,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,21,0,4.544194013501194
38,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,9,40,1.514788572005127
39,4.3,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,15,10,6.217689154531591
37,4.6,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,18,8,20,3.104686366912265
25,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Urban,16,21,20,12.463888116757747
24,4.7,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,18,14,50,6.081440797008078
35,4.7,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,21,0,16.38489468676721
37,4.6,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,10,35,1.526387968983301
32,4.6,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,31,15,55,6.242151513820399
28,4.8,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,16,21,35,19.471572069891607
20,4.9,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,18,20,40,9.435201537430713
22,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Urban,18,8,35,3.026096197898999
37,4.9,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,22,19,50,13.681631975373575
29,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,21,15,17.076490143794658
23,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,22,10,7.862668167410368
31,4.6,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,22,10,10.42721501040702
27,4.6,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Urban,10,16,55,6.08153593718375
36,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,21,0,3.109058525590351
26,4.8,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,21,40,8.929061179189807
27,5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,11,18,20,7.325368489857699
27,5.0,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,12,20,30,9.348072739621903
24,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,23,55,7.862668167410368
24,4.9,Windy,Low,2,Drinks,scooter,1.0,No,Urban,11,22,40,4.528570754218756
38,4.2,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,35,21,0,16.849939918016496
37,4.7,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,22,13,15,6.146746629962817
33,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,22,40,17.076492495612452
37,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,20,19,30,13.682511992314726
31,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,34,23,25,9.435201537430713
33,3.2,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,23,10,17.165989786040345
36,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,21,15,7.651064458530381
35,4.7,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,27,14,55,6.129085334979291
28,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,15,10,10,3.0736336615831137
26,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,21,10,40,3.1162384958431986
31,4.4,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,30,10,35,1.5725337292863206
26,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,21,8,20,3.025345653222032
29,5.0,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,21,30,19.36338289365832
37,4.2,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,18,40,19.618630653002523
27,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,18,35,9.121375406203295
37,4.6,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,18,21,0,3.1089700084222183
34,4.8,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,26,21,15,7.660205777239119
31,4.6,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,25,8,35,1.5527821295482669
32,4.6,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,44,20,10,20.28540209884968
33,4.7,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,25,12,40,6.290134677634678
36,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,18,50,9.435201537430713
28,4.8,Cloudy,Jam,2,Buffet,scooter,0.0,No,Urban,35,19,20,13.184089319007944
39,5.0,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,20,55,9.17785559642758
32,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,21,35,4.5969260911847485
23,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,20,40,12.162115707005643
28,5.0,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,21,13,20,6.127106344248052
22,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,22,10,16.641014927987907
24,4.5,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,12,19,25,7.646049300624548
39,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,9,35,2.937443361922329
25,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,22,30,13.788581570141362
28,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,20,55,4.6741517745550425
30,5.0,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33,21,15,9.07437751153265
22,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,17,30,13.406350345879243
33,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,8,40,1.5524796373051026
20,4.7,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,12,17,30,9.176379825815138
21,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,33,19,50,20.18126391655723
35,4.8,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,27,21,40,4.56126563284071
35,4.8,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,40,17,30,19.66094394761993
28,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,Urban,41,21,10,10.417061581463946
37,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,17,50,4.596317855297838
24,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,19,30,7.862668167410368
26,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,21,40,4.674174529063472
32,4.6,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,17,10,40,3.064404727369966
33,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,21,22,45,7.562333809640329
26,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,18,10,4.663310851898783
39,4.7,Sunny,Low,2,Meal,scooter,0.0,No,Urban,21,22,10,16.41242981107922
20,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,30,19,15,10.866360907886408
34,4.6,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,24,9,35,3.1089255711547725
36,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,40,21,50,10.906042243292651
38,4.8,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,46,21,55,12.098714903153644
35,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,21,0,12.58026782240096
32,3.7,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,39,22,30,13.582511011042971
21,4.8,Sandstorms,High,2,Meal,motorcycle,1.0,No,Urban,25,13,10,6.129149863507623
26,4.9,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,21,0,4.528236597449021
33,4.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,29,20,20,14.022253080995233
22,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,8,50,3.116121839413475
37,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,41,17,20,20.20634489518928
27,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,19,40,16.822155609317257
27,4.9,Sandstorms,High,2,Snack,electric_scooter,0.0,No,Metropolitian,24,12,30,6.210618323092562
21,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,18,30,4.5790387166346855
27,4.8,Stormy,Medium,2,Meal,motorcycle,0.0,No,Urban,24,18,35,4.589965403039351
38,4.9,Windy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,51,19,45,19.88498909391697
22,5.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Urban,32,21,20,7.449051156906713
27,4.7,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,27,16,55,6.217860689144307
37,4.1,Fog,High,1,Meal,motorcycle,0.0,No,Metropolitian,33,11,15,3.0184094452114865
27,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10,22,50,8.790475607403964
32,4.3,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,38,17,25,17.29786575291325
22,4.9,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,21,0,20.18125982649362
20,4.7,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,21,45,9.181146899051036
33,4.8,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,17,35,20.17791304134863
24,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,10,22,10,4.674295333360666
29,4.8,Cloudy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,19,40,8.811629447251411
20,4.7,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,27,19,10,7.648280480148493
37,4.6,Stormy,High,1,Meal,scooter,1.0,No,Urban,34,13,40,5.958820916622007
30,4.6,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,22,25,16.81997876421149
35,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,21,0,7.862668167410368
31,4.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,18,45,19.362530001074912
29,4.2,Cloudy,Jam,2,Buffet,scooter,3.0,No,Metropolitian,44,19,40,16.384366809227615
35,5.0,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,18,15,4.528164580408178
23,4.8,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,21,11,40,3.0600204990367312
24,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,20,25,8.938197833558919
28,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,8,15,1.5725337292863206
23,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,13,22,45,16.851875921653388
21,4.6,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,21,13,10,6.232152800668749
26,4.9,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,19,40,14.15280068944862
28,4.9,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,34,12,35,6.2178514120156425
20,4.8,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,13,23,25,16.385802266862793
21,4.5,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,21,22,30,20.968834115272436
33,4.7,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,23,50,4.610379843931304
28,5.0,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,23,22,55,16.85208641567295
26,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,9,50,1.5204709334108633
28,4.7,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,25,11,40,1.4981318605548686
22,4.6,Stormy,Low,2,Meal,scooter,0.0,No,Urban,15,1,0,12.099390766641624
21,4.9,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,28,13,40,5.959019072169318
37,4.8,Stormy,Jam,0,Meal,motorcycle,2.0,No,Urban,37,20,55,10.641490945494407
37,4.5,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,20,18,40,7.790156595702848
29,5.0,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,15,40,6.210045163136143
33,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53,19,10,19.343756283259093
35,4.8,Windy,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,49,18,50,16.659890497111146
31,4.1,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,44,20,40,17.07395729139767
21,4.7,Windy,High,0,Snack,motorcycle,1.0,No,Urban,15,12,50,6.050103074349793
39,4.8,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,19,45,9.2191235676111
26,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,22,21,10,7.562108717550266
32,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,22,20,4.596666925181527
38,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,10,22,35,4.656811824870756
30,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,15,16,45,6.058848944530401
26,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,8,20,3.018226484999601
22,4.8,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,20,55,16.822056546203214
30,4.9,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,8,30,2.9846382850810085
26,5.0,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,18,18,30,9.31403062822802
